bill_no.,Doc URL,Status
HJR 17,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HJR17,"HOUSE Jun 26, 2021: In committee upon adjournment."
HJR 18,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HJR18,"HOUSE Jun 26, 2021: In committee upon adjournment."
HCR 24,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HCR24,"HOUSE Jun 9, 2021: Filed with Secretary of State."
HCR 25,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HCR25,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 2021,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB2021,"SENATE Jun 30, 2021: President signed."
HB 3298,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3298,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3299,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3299,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3300,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3300,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3301,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3301,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3302,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3302,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3303,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3303,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3304,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3304,"HOUSE Jun 10, 2021: Chapter 71, (2021 Laws): effective on the 91st day following adjournment sine die."
HB 3305,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3305,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3306,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3306,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3307,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3307,"HOUSE Jul 7, 2021: Chapter 375, (2021 Laws): Effective date June 23, 2021."
HB 3308,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3308,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3309,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3309,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3310,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3310,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3311,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3311,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3312,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3312,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3313,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3313,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3314,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3314,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3315,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3315,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3316,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3316,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3317,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3317,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3318,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3318,"SENATE Jun 30, 2021: President signed."
HB 3319,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3319,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3320,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3320,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3321,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3321,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3322,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3322,"SENATE Jun 3, 2021: Vote explanation(s) filed by Heard."
HB 3323,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3323,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3324,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3324,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3325,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3325,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3326,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3326,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3327,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3327,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3328,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3328,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3329,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3329,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3330,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3330,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3331,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3331,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3332,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3332,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3333,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3333,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3334,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3334,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3335,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3335,"SENATE Jun 26, 2021: President signed."
HB 3336,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3336,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3337,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3337,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3338,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3338,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3339,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3339,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3340,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3340,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3341,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3341,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3342,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3342,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3343,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3343,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3344,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3344,"HOUSE Jun 15, 2021: Chapter 186, (2021 Laws): Effective date January 1, 2022."
HB 3345,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3345,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3346,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3346,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3347,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3347,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3348,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3348,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3349,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3349,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3350,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3350,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3351,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3351,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3352,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3352,"SENATE Jun 30, 2021: President signed."
HB 3353,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3353,"HOUSE Jul 14, 2021: Governor signed."
HB 3354,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3354,"SENATE Jun 30, 2021: President signed."
HB 3355,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3355,"HOUSE Jun 30, 2021: Chapter 306, (2021 Laws): Effective date June 15, 2021."
HB 3356,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3356,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3357,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3357,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3358,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3358,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3359,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3359,"HOUSE Jun 26, 2021: In committee upon adjournment."
SB 835,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB835,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 8,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB8,"SENATE Jul 7, 2021: Effective date, January 1, 2022."
SCR 18,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SCR18,"SENATE May 27, 2021: Filed With Secretary of State."
SCR 19,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SCR19,"SENATE Jun 26, 2021: In committee upon adjournment."
SCR 20,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SCR20,"SENATE Jun 21, 2021: Filed With Secretary of State."
SJR 27,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SJR27,"SENATE Jun 26, 2021: In committee upon adjournment."
SJR 28,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SJR28,"SENATE Jun 26, 2021: In committee upon adjournment."
SJR 29,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SJR29,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 781,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB781,"SENATE Jun 30, 2021: Effective date, January 1, 2022."
SB 782,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB782,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 783,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB783,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 784,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB784,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 785,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB785,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 786,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB786,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 787,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB787,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 788,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB788,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 789,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB789,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 790,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB790,"HOUSE Jun 26, 2021: In committee upon adjournment."
SB 791,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB791,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 792,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB792,"HOUSE Jun 26, 2021: Speaker signed."
SB 793,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB793,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 794,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB794,"SENATE Jun 15, 2021: Effective on the 91st day following adjournment sine die."
SB 795,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB795,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 796,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB796,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 797,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB797,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 798,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB798,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 799,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB799,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 800,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB800,"HOUSE Jul 1, 2021: Speaker signed."
SB 801,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB801,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 802,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB802,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 803,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB803,"SENATE Jul 7, 2021: Effective date, January 1, 2022."
SB 804,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB804,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 805,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB805,"SENATE Jul 7, 2021: Effective date, September 25, 2021."
SB 806,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB806,"HOUSE Jul 1, 2021: Speaker signed."
SB 807,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB807,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 808,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB808,"SENATE Jun 30, 2021: Effective date, June 11, 2021."
SB 809,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB809,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 810,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB810,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 811,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB811,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 812,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB812,"HOUSE Jun 21, 2021: Speaker signed."
SB 813,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB813,"HOUSE Jun 21, 2021: Speaker signed."
SB 814,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB814,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 815,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB815,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 816,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB816,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 817,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB817,"HOUSE Jul 1, 2021: Speaker signed."
SB 818,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB818,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 819,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB819,"SENATE Jul 7, 2021: Effective date, January 1, 2022."
SB 820,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB820,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 821,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB821,"HOUSE Jun 21, 2021: Speaker signed."
SB 822,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB822,"SENATE Jul 7, 2021: Effective date, January 1, 2022."
SB 823,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB823,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 824,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB824,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 825,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB825,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 826,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB826,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 827,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB827,"SENATE May 20, 2021: Work Session held."
SB 828,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB828,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 829,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB829,"SENATE Jul 7, 2021: Effective date, January 1, 2022."
SB 830,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB830,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 831,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB831,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 832,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB832,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 833,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB833,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 834,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB834,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 836,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB836,"HOUSE Jun 21, 2021: Speaker signed."
SB 837,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB837,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 838,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB838,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 839,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB839,"SENATE Jun 26, 2021: In committee upon adjournment."
SB 840,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/SB840,"SENATE Jun 26, 2021: In committee upon adjournment."
HJM 7,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HJM7,"HOUSE Jun 26, 2021: In committee upon adjournment."
HJR 15,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HJR15,"HOUSE Jun 26, 2021: In committee upon adjournment."
HJR 16,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HJR16,"HOUSE Jun 26, 2021: In committee upon adjournment."
HCR 23,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HCR23,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 2007,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB2007,"SENATE Jun 26, 2021: President signed."
HB 2010,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB2010,"SENATE Jun 30, 2021: President signed."
HB 3181,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3181,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3182,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3182,"SENATE Jun 26, 2021: At President's desk upon adjournment."
HB 3183,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3183,"HOUSE Jun 30, 2021: Chapter 255, (2021 Laws): Effective date January 1, 2022."
HB 3184,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3184,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3185,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3185,"HOUSE Jun 30, 2021: Chapter 256, (2021 Laws): Effective date January 1, 2022."
HB 3186,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3186,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3187,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3187,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3188,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3188,"HOUSE Jun 30, 2021: Chapter 257, (2021 Laws): Effective date January 1, 2022."
HB 3189,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3189,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3190,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3190,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3191,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3191,"HOUSE Jun 30, 2021: Chapter 258, (2021 Laws): Effective date January 1, 2022."
HB 3192,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3192,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3193,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3193,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3194,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3194,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3195,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3195,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3196,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3196,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3197,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3197,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3198,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3198,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3199,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3199,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3200,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3200,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3201,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3201,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3202,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3202,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3203,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3203,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3204,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3204,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3205,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3205,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3206,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3206,"HOUSE Jun 30, 2021: Chapter 259, (2021 Laws): Effective date June 11, 2021."
HB 3207,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3207,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3208,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3208,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3209,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3209,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3210,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3210,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3211,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3211,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3212,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3212,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3213,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3213,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3214,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3214,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3215,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3215,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3216,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3216,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3217,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3217,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3218,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3218,"HOUSE May 25, 2021: Chapter 31, (2021 Laws): Effective date May 17, 2021."
HB 3219,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3219,"HOUSE Jun 30, 2021: Chapter 260, (2021 Laws): Effective date June 11, 2021."
HB 3220,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3220,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3221,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3221,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3222,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3222,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3223,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3223,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3224,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3224,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3225,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3225,"HOUSE Jun 26, 2021: In committee upon adjournment."
HB 3226,https://olis.leg.state.or.us/liz/2021R1/Measures/Overview/HB3226,"HOUSE Jun 26, 2021: In committee upon adjournment."
